File Name;X;Y;Width;Height;Sign Type;Sign Group;Sign Class;TS Class;Class ID;TS Color;Shape;Shape ID;Lightning;Image Source
'P1840005.jpg';4205;1461;127;214;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840006.jpg';2033;1911;150;153;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840006.jpg';2668;1589;253;286;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840007.jpg';1349;1788;121;123;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840007.jpg';3572;1737;156;173;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840007.jpg';699;1719;149;159;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840007.jpg';1702;1987;92;91;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840007.jpg';1702;1877;92;93;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840007.jpg';3259;1701;102;99;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840008.jpg';3412;1425;122;135;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840008.jpg';3964;1394;214;231;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840008.jpg';1084;1560;149;153;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840008.jpg';1554;1681;109;108;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840008.jpg';1557;1809;108;108;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840009.jpg';1310;1580;159;157;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840009.jpg';1307;1395;161;158;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840009.jpg';295;1053;272;269;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840009.jpg';4284;936;213;226;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840011.jpg';420;1407;300;296;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840011.jpg';3390;1942;81;84;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840011.jpg';1344;1817;109;127;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840011.jpg';1416;1964;74;74;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840011.jpg';1672;2041;52;55;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840011.jpg';2529;1951;35;35;'RP';6;4;'RP',6,4;15;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840012.jpg';618;1696;75;83;'RP';11;1;'RP',6,4;15;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840012.jpg';1237;1783;55;53;'RP';11;1;'RM',1,7;4;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840012.jpg';2111;1034;124;126;'RP';6;4;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840012.jpg';2707;1752;40;42;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840012.jpg';3020;1671;46;71;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840012.jpg';1416;1749;59;62;'WD';8;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840012.jpg';3495;1468;133;147;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840012.jpg';2849;1688;61;74;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840012.jpg';4286;1304;175;173;'RP';11;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840012.jpg';1500;1885;37;37;'RM';1;7;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840013.jpg';2270;1883;121;121;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840013.jpg';3334;1866;156;177;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840013.jpg';3666;1894;127;141;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840013.jpg';3673;1480;88;178;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840014.jpg';2212;1377;170;171;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840014.jpg';4199;1274;255;310;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840014.jpg';4376;1399;182;218;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
'P1840015.jpg';3284;1356;190;198;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840015.jpg';1240;1325;75;76;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840016.jpg';417;967;430;432;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840016.jpg';3932;1517;102;99;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840017.jpg';179;1285;174;175;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840017.jpg';866;2005;102;102;'RP';11;1;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840017.jpg';3410;1280;174;170;'RP';6;5;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840018.jpg';47;1519;251;244;'WD';8;1;'WD',8,1;39;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840018.jpg';4010;1457;169;181;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840019.jpg';2591;1460;192;214;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840019.jpg';2329;2203;175;179;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840020.jpg';2870;1142;606;607;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840021.jpg';51;682;995;940;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840022.jpg';900;173;661;634;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840023.jpg';1236;604;210;207;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840023.jpg';1986;1855;39;43;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840024.jpg';1282;1459;103;111;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840024.jpg';2634;1419;107;118;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840024.jpg';2845;1836;152;148;'RM';1;6;'RM',1,6;3;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840025.jpg';3296;1817;270;271;'RM';1;6;'RM',1,6;3;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840025.jpg';1044;1331;132;146;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840025.jpg';2841;1278;149;164;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840026.jpg';575;1066;185;206;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840026.jpg';3173;959;227;247;'WD';14;2;'WD',14,2;43;Yellow;'Pentagon';9;'Day Light';'Panasonic Camera'
'P1840027.jpg';944;1252;263;261;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840028.jpg';305;621;503;499;'WD';7;2;'WD',7,2;38;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840029.jpg';1085;1179;291;294;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840030.jpg';1149;1511;202;203;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840030.jpg';3425;1775;61;60;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840031.jpg';659;1505;266;266;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840032.jpg';214;903;427;425;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840032.jpg';3821;1698;67;73;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840033.jpg';313;1043;489;488;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840034.jpg';1264;930;211;208;'WD';15;1;'WD',15,1;44;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840034.jpg';1266;1213;71;72;'RP';7;30;'RP',7,30;19;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840034.jpg';1447;1175;102;126;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840034.jpg';1539;1202;96;93;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840035.jpg';1754;1545;95;110;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840035.jpg';1264;1142;282;282;'WD';15;1;'WD',15,1;44;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840035.jpg';1449;1561;57;85;'RP';7;30;'RP',7,30;19;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840036.jpg';988;1043;355;350;'WD';15;1;'WD',15,1;44;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840036.jpg';1675;1596;121;121;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840036.jpg';1323;1613;92;91;'RP';7;30;'RP',7,30;19;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840037.jpg';365;330;590;589;'WD';15;1;'WD',15,1;44;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840037.jpg';1370;1378;111;112;'RP';7;30;'RP',7,30;19;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840037.jpg';1788;1347;145;147;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840037.jpg';2035;1592;58;55;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840038.jpg';1298;856;282;280;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840038.jpg';491;913;220;215;'RP';7;30;'RP',7,30;19;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840038.jpg';1666;1131;227;212;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840038.jpg';2174;1494;45;55;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840039.jpg';421;345;435;435;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840039.jpg';1863;1356;79;78;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840039.jpg';1370;959;268;262;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840040.jpg';437;842;529;514;'WD';22;1;'WD',22,1;48;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840040.jpg';1828;1725;114;112;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840040.jpg';2249;1935;64;65;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840040.jpg';2244;1861;65;65;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840041.jpg';2544;1653;50;82;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840041.jpg';2547;1746;47;80;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840041.jpg';2455;1621;41;42;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840041.jpg';538;1006;327;333;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840041.jpg';2571;1176;60;60;'RP';11;1;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840042.jpg';2902;1796;183;183;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840042.jpg';2898;1595;183;183;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840043.jpg';2509;1312;249;254;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840043.jpg';2505;1590;254;254;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840044.jpg';2714;1551;309;312;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840044.jpg';2717;1209;307;312;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840045.jpg';1500;997;249;483;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840046.jpg';2353;1713;210;242;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840046.jpg';2910;2200;71;60;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840047.jpg';2386;1864;93;83;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840047.jpg';1250;1077;421;464;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840048.jpg';1173;1547;233;209;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840048.jpg';4054;1783;63;57;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840049.jpg';787;1259;315;283;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840050.jpg';481;1597;240;240;'RP';7;30;'RP',7,30;19;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840051.jpg';1599;1357;168;167;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840051.jpg';1016;2217;44;48;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840052.jpg';1442;1254;241;239;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840052.jpg';903;2470;48;54;'WD';7;1;'WD',7,1;37;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840053.jpg';1157;1338;268;273;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840054.jpg';746;986;477;482;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840055.jpg';754;1621;228;226;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840055.jpg';35;1916;90;89;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840055.jpg';34;1816;88;90;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840055.jpg';750;1366;231;228;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840055.jpg';1497;1499;37;36;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840056.jpg';1276;1128;30;36;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840056.jpg';2045;1198;40;38;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840056.jpg';937;1187;315;312;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840056.jpg';396;1594;104;99;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840056.jpg';400;1484;102;99;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840056.jpg';942;834;316;315;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840057.jpg';32;1886;95;118;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840057.jpg';2546;1933;150;149;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840058.jpg';293;2489;91;101;'RP';11;1;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840058.jpg';2902;1656;242;239;'RP';6;5;'RP',11,1;30;Red;'Regulatory No';7;'Day Light';'Panasonic Camera'
'P1840058.jpg';432;2370;172;168;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840059.jpg';823;1612;293;291;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840059.jpg';784;2003;70;63;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840060.jpg';261;1309;246;209;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840060.jpg';1523;1714;44;38;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840061.jpg';2335;1655;49;43;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840061.jpg';889;1450;200;198;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840062.jpg';651;1376;304;296;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840062.jpg';2578;1777;48;43;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840063.jpg';2999;1523;150;150;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840064.jpg';3106;1643;214;213;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840065.jpg';3951;1694;393;382;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840066.jpg';2715;1957;134;133;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840067.jpg';2939;2150;148;146;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840068.jpg';3912;1549;240;237;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840069.jpg';1084;1294;466;477;'RP';7;30;'RP',7,30;19;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840069.jpg';2996;1580;505;571;'RM';1;6;'RM',1,6;3;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840069.jpg';3007;1000;496;564;'RM';2;3;'RM',2,3;5;Blue;'Blue Circle';5;'Day Light';'Panasonic Camera'
'P1840070.jpg';779;1399;200;195;'RP';7;50;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840070.jpg';1494;1725;68;67;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840070.jpg';2423;1703;65;67;'RP';7;90;'RP',7,50;21;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840070.jpg';1655;1747;108;108;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840070.jpg';1654;1622;110;110;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840071.jpg';309;1329;296;284;'RP';7;50;'RP',7,50;21;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840071.jpg';1566;1821;76;76;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840071.jpg';2605;1782;74;75;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840071.jpg';1731;1839;124;128;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840071.jpg';1730;1694;125;130;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840072.jpg';1533;1618;202;207;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840072.jpg';1531;1850;206;207;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840072.jpg';1241;1912;98;99;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840072.jpg';1386;1842;108;107;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840072.jpg';2873;1797;104;108;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840073.jpg';1779;1541;130;127;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840073.jpg';1652;1634;115;115;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840073.jpg';1910;1518;273;275;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840073.jpg';1908;1203;273;278;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840074.jpg';2380;952;544;544;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840074.jpg';2376;1561;548;555;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840074.jpg';1885;1929;139;142;'WD';28;2;'WD',28,2;57;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840074.jpg';2064;1752;190;190;'RP';7;90;'RP',7,90;25;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840075.jpg';274;1852;222;201;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840076.jpg';344;1459;337;290;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840077.jpg';1171;1685;104;100;'RP';13;1;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840077.jpg';1668;1810;76;77;'RP';7;80;'RP',7,80;24;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840078.jpg';551;1424;165;160;'RP';13;1;'RP',7,80;24;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840078.jpg';1483;1669;99;101;'RP';7;80;'RP',13,1;31;Red;'Flip Triangle';6;'Day Light';'Panasonic Camera'
'P1840079.jpg';1225;1582;148;146;'RP';7;80;'RP',7,80;24;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840080.jpg';487;1214;227;226;'RP';7;80;'RP',7,80;24;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840081.jpg';2551;1640;52;49;'RP';6;5;'RP',7,80;24;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840081.jpg';3160;1845;55;57;'RP';7;80;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840081.jpg';1788;2052;83;81;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840081.jpg';1791;1962;81;81;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840082.jpg';1465;1748;105;108;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840082.jpg';1461;1864;106;106;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840082.jpg';2408;1406;63;61;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840083.jpg';3362;1065;92;90;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840083.jpg';1751;1631;202;204;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840083.jpg';1759;1411;205;205;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840084.jpg';4439;1031;125;121;'RP';6;5;'RP',6,5;16;Red;'Red Circle';1;'Day Light';'Panasonic Camera'
'P1840084.jpg';2240;1134;409;406;'WD';23;1;'WD',23,1;49;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840084.jpg';2221;1568;410;408;'WD';36;1;'WD',36,1;62;Yellow;'Diamond';3;'Day Light';'Panasonic Camera'
'P1840085.jpg';3049;1815;115;166;'GI';9;1;'GI',9,1;1;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840086.jpg';3258;1466;160;234;'GI';9;1;'GI',9,1;1;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840087.jpg';3422;1349;206;301;'GI';9;1;'GI',9,1;1;Blue;'Rectangle';4;'Day Light';'Panasonic Camera'
'P1840088.jpg';1802;370;1156;1136;'RP';4;1;'RP',4,1;10;Red;'No Entry';8;'Day Light';'Panasonic Camera'
